<<<<<<< Updated upstream
[
 {
   "instruction": "I fully support making fun of horse girls because horse girls were the ones who bullied me in high school.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "The God of Abraham works this way: dirt done is visited upon perpetrators. Your face is in headlines news across Europe for lowlife abusive language. Nothing to do representing Christian decency of Floridians, just making America look like an immature school yard of bullies.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "True its a very lucrative grift! I must admit, I was paid 25 cents and some pocket lint by my school bully to grift the left. I never saw so much money in my life.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "And thats it? you leave it a that? Could you instead pin this as your First tweet in feed please? Itherwise you are just a bully and the kind of bully all of us hated in school! You have such a huge platform and that is lol you can do? #comicsgate",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "#13ReasonsWhy -- Welcome to Liberty High, It's F****NG Awesome so far...Loved the Concept &amp; Plot but a Bit Slow...it's About #Hannah story of a High school Girl who Got #Bullied by Her Classmates and it Explains How Valuable is a Life &amp; Shows The Dark Side of High School Bullying",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Light Skin girls get brutalized by Black girls all the time. When I was going to high school they would do very nasty stuff like cut their hair or put gum in it. Also, as someone who is \"light skin\", I got bullied pretty bad. They don't fight 1on1 that is for sure.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Thank you so much Duane. 1 of the girls who bullied me saw me in a pub a few years ago. She approached me to say she was ashamed of the horrific things she said &amp; did to me in high school. She asked for forgiveness. It was hard but I forgave. Hard to forget though. #StarfishClub",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Whenever I feel bad about myself I go on Instagram stories and look at all my middle school bullies who now are in pyramid schemes.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Everyday before noon i get at least 1 Facebook message from a girl who bullied me in high school trying to sell me some pyramid scheme product",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Really? It’s about emails? We’ve had kids in cages, MOST lies by a pres in History, kids must go back to school..Dictatorship! Stop funding for testing, never wore a mask (too late) A bully, RACIEST, I could go on and on! #pathetic. It’s common sense...BIDEN 2020-21!!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "As a tall girl who got bullied all of 3rd grade-high school bc of this (among many other reasons), I do love this concept. But if the lead character also has a shit ton of acne, was a natural redhead, culturally jewish, atheist, plus size, and a closeted lesbian, it’d be my life",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "wow i dont care at what age you were a bully if u were a bully in primary school u evil man",
